fname,bbox,class_id,class_name
01956.jpg,"{'x1': np.uint8(14), 'y1': np.uint8(63), 'x2': np.uint16(478), 'y2': np.uint16(320)}",56,Chevrolet Corvette ZR1 2012
01957.jpg,"{'x1': np.uint8(15), 'y1': np.uint8(188), 'x2': np.uint16(463), 'y2': np.uint16(350)}",135,Hyundai Elantra Sedan 2007
01958.jpg,"{'x1': np.uint8(5), 'y1': np.uint8(21), 'x2': np.uint16(273), 'y2': np.uint8(126)}",85,Dodge Caravan Minivan 1997
01959.jpg,"{'x1': np.uint8(71), 'y1': np.uint8(137), 'x2': np.uint16(910), 'y2': np.uint16(601)}",66,Chevrolet Cobalt SS 2010
01960.jpg,"{'x1': np.uint8(59), 'y1': np.uint8(224), 'x2': np.uint16(915), 'y2': np.uint16(708)}",169,Nissan NV Passenger Van 2012
01961.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(114), 'x2': np.uint16(500), 'y2': np.uint16(452)}",67,Chevrolet Malibu Hybrid Sedan 2010
01962.jpg,"{'x1': np.uint8(69), 'y1': np.uint8(66), 'x2': np.uint16(559), 'y2': np.uint16(333)}",171,Nissan 240SX Coupe 1998
01963.jpg,"{'x1': np.uint8(7), 'y1': np.uint8(123), 'x2': np.uint16(637), 'y2': np.uint16(397)}",72,Chevrolet Monte Carlo Coupe 2007
01964.jpg,"{'x1': np.uint8(160), 'y1': np.uint8(170), 'x2': np.uint16(1007), 'y2': np.uint16(683)}",92,Dodge Magnum Wagon 2008
01965.jpg,"{'x1': np.uint8(38), 'y1': np.uint8(10), 'x2': np.uint8(255), 'y2': np.uint8(199)}",78,Chrysler Town and Country Minivan 2012
01966.jpg,"{'x1': np.uint8(24), 'y1': np.uint8(37), 'x2': np.uint16(276), 'y2': np.uint8(169)}",32,BMW X5 SUV 2007
01967.jpg,"{'x1': np.uint8(2), 'y1': np.uint8(1), 'x2': np.uint16(259), 'y2': np.uint8(194)}",70,Chevrolet Silverado 1500 Classic Extended Cab 2007
01968.jpg,"{'x1': np.uint8(41), 'y1': np.uint8(97), 'x2': np.uint16(608), 'y2': np.uint16(392)}",47,Buick Regal GS 2012
01969.jpg,"{'x1': np.uint8(25), 'y1': np.uint8(120), 'x2': np.uint16(615), 'y2': np.uint16(361)}",84,Dodge Caliber Wagon 2007
01970.jpg,"{'x1': np.uint8(32), 'y1': np.uint8(79), 'x2': np.uint16(431), 'y2': np.uint8(228)}",16,Audi V8 Sedan 1994
01971.jpg,"{'x1': np.uint8(92), 'y1': np.uint16(459), 'x2': np.uint16(1215), 'y2': np.uint16(889)}",77,Chrysler Sebring Convertible 2010
01972.jpg,"{'x1': np.uint8(37), 'y1': np.uint8(67), 'x2': np.uint8(237), 'y2': np.uint8(168)}",5,Acura TSX Sedan 2012
01973.jpg,"{'x1': np.uint8(16), 'y1': np.uint8(12), 'x2': np.uint8(188), 'y2': np.uint8(115)}",158,Maybach Landaulet Convertible 2012
01974.jpg,"{'x1': np.uint8(99), 'y1': np.uint8(114), 'x2': np.uint16(306), 'y2': np.uint8(191)}",190,Volkswagen Golf Hatchback 2012
01975.jpg,"{'x1': np.uint8(159), 'y1': np.uint16(307), 'x2': np.uint16(997), 'y2': np.uint16(605)}",57,Chevrolet Corvette Ron Fellows Edition Z06 2007
01976.jpg,"{'x1': np.uint8(38), 'y1': np.uint8(154), 'x2': np.uint16(474), 'y2': np.uint16(301)}",161,Mercedes-Benz 300-Class Convertible 1993
01977.jpg,"{'x1': np.uint8(53), 'y1': np.uint8(45), 'x2': np.uint16(530), 'y2': np.uint16(370)}",87,Dodge Ram Pickup 3500 Quad Cab 2009
01978.jpg,"{'x1': np.uint8(13), 'y1': np.uint8(23), 'x2': np.uint8(244), 'y2': np.uint8(160)}",51,Cadillac CTS-V Sedan 2012
01979.jpg,"{'x1': np.uint8(131), 'y1': np.uint16(264), 'x2': np.uint16(470), 'y2': np.uint16(434)}",107,Ford Mustang Convertible 2007
01980.jpg,"{'x1': np.uint8(97), 'y1': np.uint8(193), 'x2': np.uint16(923), 'y2': np.uint16(631)}",148,Jeep Grand Cherokee SUV 2012
01981.jpg,"{'x1': np.uint8(25), 'y1': np.uint8(34), 'x2': np.uint16(413), 'y2': np.uint8(235)}",31,BMW 6 Series Convertible 2007
01982.jpg,"{'x1': np.uint8(19), 'y1': np.uint8(68), 'x2': np.uint16(476), 'y2': np.uint16(338)}",107,Ford Mustang Convertible 2007
01983.jpg,"{'x1': np.uint8(102), 'y1': np.uint8(163), 'x2': np.uint16(723), 'y2': np.uint16(454)}",53,Cadillac Escalade EXT Crew Cab 2007
01984.jpg,"{'x1': np.uint8(12), 'y1': np.uint8(189), 'x2': np.uint16(741), 'y2': np.uint16(415)}",57,Chevrolet Corvette Ron Fellows Edition Z06 2007
01985.jpg,"{'x1': np.uint8(35), 'y1': np.uint8(162), 'x2': np.uint16(624), 'y2': np.uint16(456)}",184,Suzuki SX4 Sedan 2012
01986.jpg,"{'x1': np.uint8(47), 'y1': np.uint8(85), 'x2': np.uint16(588), 'y2': np.uint16(374)}",127,Honda Odyssey Minivan 2007
01987.jpg,"{'x1': np.uint8(64), 'y1': np.uint8(123), 'x2': np.uint16(548), 'y2': np.uint16(346)}",52,Cadillac SRX SUV 2012
01988.jpg,"{'x1': np.uint8(32), 'y1': np.uint8(52), 'x2': np.uint16(593), 'y2': np.uint16(324)}",105,Fisker Karma Sedan 2012
01989.jpg,"{'x1': np.uint8(145), 'y1': np.uint8(182), 'x2': np.uint16(659), 'y2': np.uint16(440)}",144,Jaguar XK XKR 2012
01990.jpg,"{'x1': np.uint8(20), 'y1': np.uint8(75), 'x2': np.uint16(462), 'y2': np.uint16(331)}",33,BMW X6 SUV 2012
01991.jpg,"{'x1': np.uint8(63), 'y1': np.uint8(28), 'x2': np.uint16(632), 'y2': np.uint16(351)}",33,BMW X6 SUV 2012
01992.jpg,"{'x1': np.uint8(31), 'y1': np.uint8(1), 'x2': np.uint16(640), 'y2': np.uint8(220)}",194,Volvo 240 Sedan 1993
01993.jpg,"{'x1': np.uint8(31), 'y1': np.uint8(110), 'x2': np.uint16(405), 'y2': np.uint16(263)}",34,BMW M3 Coupe 2012
01994.jpg,"{'x1': np.uint8(28), 'y1': np.uint8(36), 'x2': np.uint8(250), 'y2': np.uint8(143)}",38,BMW Z4 Convertible 2012
01995.jpg,"{'x1': np.uint8(84), 'y1': np.uint8(87), 'x2': np.uint16(621), 'y2': np.uint16(411)}",153,Lamborghini Diablo Coupe 2001
01996.jpg,"{'x1': np.uint8(128), 'y1': np.uint8(126), 'x2': np.uint16(767), 'y2': np.uint16(437)}",165,Mercedes-Benz S-Class Sedan 2012
01997.jpg,"{'x1': np.uint8(147), 'y1': np.uint8(178), 'x2': np.uint16(951), 'y2': np.uint16(633)}",192,Volkswagen Beetle Hatchback 2012
01998.jpg,"{'x1': np.uint8(12), 'y1': np.uint8(39), 'x2': np.uint8(237), 'y2': np.uint8(166)}",108,Ford Freestar Minivan 2007
01999.jpg,"{'x1': np.uint8(68), 'y1': np.uint8(120), 'x2': np.uint16(433), 'y2': np.uint16(330)}",124,HUMMER H3T Crew Cab 2010
02000.jpg,"{'x1': np.uint8(38), 'y1': np.uint8(75), 'x2': np.uint16(380), 'y2': np.uint8(193)}",40,Bentley Arnage Sedan 2009
02001.jpg,"{'x1': np.uint8(56), 'y1': np.uint8(110), 'x2': np.uint16(609), 'y2': np.uint16(440)}",148,Jeep Grand Cherokee SUV 2012
02002.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(1), 'x2': np.uint16(272), 'y2': np.uint8(134)}",52,Cadillac SRX SUV 2012
02003.jpg,"{'x1': np.uint8(10), 'y1': np.uint16(340), 'x2': np.uint16(1591), 'y2': np.uint16(950)}",101,Ferrari FF Coupe 2012
02004.jpg,"{'x1': np.uint8(50), 'y1': np.uint8(162), 'x2': np.uint16(640), 'y2': np.uint16(425)}",5,Acura TSX Sedan 2012
02005.jpg,"{'x1': np.uint8(17), 'y1': np.uint8(75), 'x2': np.uint16(279), 'y2': np.uint8(158)}",141,Infiniti G Coupe IPL 2012
02006.jpg,"{'x1': np.uint8(57), 'y1': np.uint8(43), 'x2': np.uint8(194), 'y2': np.uint8(127)}",34,BMW M3 Coupe 2012
02007.jpg,"{'x1': np.uint8(24), 'y1': np.uint8(16), 'x2': np.uint16(454), 'y2': np.uint16(304)}",14,Audi TTS Coupe 2012
02008.jpg,"{'x1': np.uint8(31), 'y1': np.uint8(146), 'x2': np.uint16(615), 'y2': np.uint16(444)}",115,Ford Focus Sedan 2007
02009.jpg,"{'x1': np.uint8(14), 'y1': np.uint8(22), 'x2': np.uint16(262), 'y2': np.uint8(122)}",25,Audi TT RS Coupe 2012
02010.jpg,"{'x1': np.uint8(66), 'y1': np.uint8(46), 'x2': np.uint16(545), 'y2': np.uint16(426)}",37,BMW X3 SUV 2012
02011.jpg,"{'x1': np.uint16(318), 'y1': np.uint8(76), 'x2': np.uint16(1193), 'y2': np.uint16(711)}",191,Volkswagen Golf Hatchback 1991
02012.jpg,"{'x1': np.uint8(128), 'y1': np.uint8(71), 'x2': np.uint16(417), 'y2': np.uint16(292)}",90,Dodge Dakota Crew Cab 2010
02013.jpg,"{'x1': np.uint8(73), 'y1': np.uint8(56), 'x2': np.uint16(591), 'y2': np.uint16(395)}",168,Nissan Leaf Hatchback 2012
02014.jpg,"{'x1': np.uint8(96), 'y1': np.uint8(222), 'x2': np.uint16(647), 'y2': np.uint16(420)}",54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
02015.jpg,"{'x1': np.uint8(35), 'y1': np.uint8(114), 'x2': np.uint16(550), 'y2': np.uint16(327)}",16,Audi V8 Sedan 1994
02016.jpg,"{'x1': np.uint8(65), 'y1': np.uint8(122), 'x2': np.uint16(568), 'y2': np.uint16(325)}",77,Chrysler Sebring Convertible 2010
02017.jpg,"{'x1': np.uint8(33), 'y1': np.uint8(200), 'x2': np.uint16(1001), 'y2': np.uint16(661)}",92,Dodge Magnum Wagon 2008
02018.jpg,"{'x1': np.uint8(210), 'y1': np.uint8(82), 'x2': np.uint16(944), 'y2': np.uint16(734)}",32,BMW X5 SUV 2007
02019.jpg,"{'x1': np.uint8(54), 'y1': np.uint8(69), 'x2': np.uint16(546), 'y2': np.uint16(379)}",52,Cadillac SRX SUV 2012
02020.jpg,"{'x1': np.uint8(103), 'y1': np.uint16(335), 'x2': np.uint16(1151), 'y2': np.uint16(784)}",101,Ferrari FF Coupe 2012
02021.jpg,"{'x1': np.uint8(7), 'y1': np.uint8(59), 'x2': np.uint16(390), 'y2': np.uint16(328)}",146,Jeep Wrangler SUV 2012
02022.jpg,"{'x1': np.uint8(133), 'y1': np.uint8(61), 'x2': np.uint16(582), 'y2': np.uint16(318)}",63,Chevrolet Sonic Sedan 2012
02023.jpg,"{'x1': np.uint8(43), 'y1': np.uint8(49), 'x2': np.uint16(266), 'y2': np.uint8(176)}",82,Daewoo Nubira Wagon 2002
02024.jpg,"{'x1': np.uint8(20), 'y1': np.uint8(110), 'x2': np.uint16(415), 'y2': np.uint16(294)}",148,Jeep Grand Cherokee SUV 2012
02025.jpg,"{'x1': np.uint8(10), 'y1': np.uint8(42), 'x2': np.uint16(310), 'y2': np.uint8(180)}",22,Audi S5 Coupe 2012
02026.jpg,"{'x1': np.uint8(154), 'y1': np.uint8(74), 'x2': np.uint16(593), 'y2': np.uint16(444)}",124,HUMMER H3T Crew Cab 2010
02027.jpg,"{'x1': np.uint8(69), 'y1': np.uint8(123), 'x2': np.uint16(1073), 'y2': np.uint16(705)}",28,BMW 1 Series Coupe 2012
02028.jpg,"{'x1': np.uint8(24), 'y1': np.uint8(96), 'x2': np.uint16(414), 'y2': np.uint16(317)}",175,Rolls-Royce Phantom Drophead Coupe Convertible 2012
02029.jpg,"{'x1': np.uint8(6), 'y1': np.uint8(14), 'x2': np.uint8(216), 'y2': np.uint8(107)}",31,BMW 6 Series Convertible 2007
02030.jpg,"{'x1': np.uint8(29), 'y1': np.uint8(51), 'x2': np.uint16(259), 'y2': np.uint8(187)}",118,GMC Terrain SUV 2012
02031.jpg,"{'x1': np.uint8(33), 'y1': np.uint8(12), 'x2': np.uint8(226), 'y2': np.uint8(191)}",125,HUMMER H2 SUT Crew Cab 2009
02032.jpg,"{'x1': np.uint8(12), 'y1': np.uint8(99), 'x2': np.uint16(380), 'y2': np.uint8(216)}",16,Audi V8 Sedan 1994
02033.jpg,"{'x1': np.uint8(19), 'y1': np.uint8(34), 'x2': np.uint8(241), 'y2': np.uint8(158)}",34,BMW M3 Coupe 2012
02034.jpg,"{'x1': np.uint8(10), 'y1': np.uint8(27), 'x2': np.uint16(310), 'y2': np.uint8(134)}",70,Chevrolet Silverado 1500 Classic Extended Cab 2007
02035.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(123), 'x2': np.uint16(500), 'y2': np.uint16(358)}",120,GMC Yukon Hybrid SUV 2012
02036.jpg,"{'x1': np.uint8(47), 'y1': np.uint8(89), 'x2': np.uint16(639), 'y2': np.uint16(395)}",119,GMC Savana Van 2012
02037.jpg,"{'x1': np.uint8(115), 'y1': np.uint8(164), 'x2': np.uint16(1342), 'y2': np.uint16(669)}",102,Ferrari California Convertible 2012
02038.jpg,"{'x1': np.uint8(70), 'y1': np.uint8(3), 'x2': np.uint16(617), 'y2': np.uint16(337)}",96,Dodge Charger Sedan 2012
02039.jpg,"{'x1': np.uint8(22), 'y1': np.uint8(159), 'x2': np.uint16(977), 'y2': np.uint16(588)}",194,Volvo 240 Sedan 1993
02040.jpg,"{'x1': np.uint8(24), 'y1': np.uint8(59), 'x2': np.uint16(294), 'y2': np.uint8(221)}",97,Dodge Charger SRT-8 2009
02041.jpg,"{'x1': np.uint8(73), 'y1': np.uint16(278), 'x2': np.uint16(1010), 'y2': np.uint16(659)}",21,Audi S5 Convertible 2012
02042.jpg,"{'x1': np.uint8(181), 'y1': np.uint8(124), 'x2': np.uint16(1780), 'y2': np.uint16(1057)}",27,BMW 1 Series Convertible 2012
02043.jpg,"{'x1': np.uint8(132), 'y1': np.uint8(89), 'x2': np.uint16(940), 'y2': np.uint16(686)}",146,Jeep Wrangler SUV 2012
02044.jpg,"{'x1': np.uint8(129), 'y1': np.uint8(165), 'x2': np.uint16(793), 'y2': np.uint16(545)}",23,Audi S4 Sedan 2012
02045.jpg,"{'x1': np.uint8(135), 'y1': np.uint8(86), 'x2': np.uint16(463), 'y2': np.uint16(300)}",177,Rolls-Royce Phantom Sedan 2012
02046.jpg,"{'x1': np.uint8(24), 'y1': np.uint8(123), 'x2': np.uint16(618), 'y2': np.uint16(354)}",32,BMW X5 SUV 2007
02047.jpg,"{'x1': np.uint8(43), 'y1': np.uint8(50), 'x2': np.uint8(136), 'y2': np.uint8(90)}",57,Chevrolet Corvette Ron Fellows Edition Z06 2007
02048.jpg,"{'x1': np.uint8(27), 'y1': np.uint8(17), 'x2': np.uint16(297), 'y2': np.uint8(209)}",76,Chrysler Aspen SUV 2009
02049.jpg,"{'x1': np.uint8(30), 'y1': np.uint8(57), 'x2': np.uint16(400), 'y2': np.uint16(309)}",124,HUMMER H3T Crew Cab 2010
02050.jpg,"{'x1': np.uint8(30), 'y1': np.uint8(65), 'x2': np.uint16(331), 'y2': np.uint8(199)}",1,AM General Hummer SUV 2000
02051.jpg,"{'x1': np.uint8(54), 'y1': np.uint8(135), 'x2': np.uint16(1461), 'y2': np.uint16(822)}",194,Volvo 240 Sedan 1993
02052.jpg,"{'x1': np.uint8(26), 'y1': np.uint8(98), 'x2': np.uint16(372), 'y2': np.uint8(219)}",47,Buick Regal GS 2012
02053.jpg,"{'x1': np.uint8(22), 'y1': np.uint8(12), 'x2': np.uint8(245), 'y2': np.uint8(178)}",111,Ford Ranger SuperCab 2011
02054.jpg,"{'x1': np.uint8(183), 'y1': np.uint8(4), 'x2': np.uint16(1186), 'y2': np.uint16(780)}",196,smart fortwo Convertible 2012
02055.jpg,"{'x1': np.uint8(22), 'y1': np.uint8(160), 'x2': np.uint16(580), 'y2': np.uint16(385)}",11,Aston Martin Virage Coupe 2012
02056.jpg,"{'x1': np.uint8(32), 'y1': np.uint8(11), 'x2': np.uint16(456), 'y2': np.uint16(307)}",24,Audi S4 Sedan 2007
02057.jpg,"{'x1': np.uint8(36), 'y1': np.uint8(161), 'x2': np.uint16(611), 'y2': np.uint16(355)}",102,Ferrari California Convertible 2012
02058.jpg,"{'x1': np.uint8(12), 'y1': np.uint8(67), 'x2': np.uint16(496), 'y2': np.uint16(266)}",9,Aston Martin V8 Vantage Coupe 2012
02059.jpg,"{'x1': np.uint16(269), 'y1': np.uint16(339), 'x2': np.uint16(884), 'y2': np.uint16(671)}",23,Audi S4 Sedan 2012
02060.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(52), 'x2': np.uint16(595), 'y2': np.uint16(293)}",68,Chevrolet TrailBlazer SS 2009
02061.jpg,"{'x1': np.uint8(43), 'y1': np.uint8(110), 'x2': np.uint16(646), 'y2': np.uint16(427)}",183,Suzuki SX4 Hatchback 2012
02062.jpg,"{'x1': np.uint8(31), 'y1': np.uint8(52), 'x2': np.uint16(453), 'y2': np.uint8(239)}",174,Ram C/V Cargo Van Minivan 2012
02063.jpg,"{'x1': np.uint8(39), 'y1': np.uint8(113), 'x2': np.uint16(467), 'y2': np.uint16(320)}",35,BMW M5 Sedan 2010
02064.jpg,"{'x1': np.uint8(2), 'y1': np.uint8(22), 'x2': np.uint16(296), 'y2': np.uint8(199)}",148,Jeep Grand Cherokee SUV 2012
02065.jpg,"{'x1': np.uint8(73), 'y1': np.uint8(163), 'x2': np.uint16(674), 'y2': np.uint16(401)}",2,Acura RL Sedan 2012
02066.jpg,"{'x1': np.uint8(46), 'y1': np.uint16(315), 'x2': np.uint16(1249), 'y2': np.uint16(943)}",98,Eagle Talon Hatchback 1998
02067.jpg,"{'x1': np.uint8(241), 'y1': np.uint8(78), 'x2': np.uint16(1105), 'y2': np.uint16(781)}",194,Volvo 240 Sedan 1993
02068.jpg,"{'x1': np.uint8(32), 'y1': np.uint8(56), 'x2': np.uint16(783), 'y2': np.uint16(453)}",16,Audi V8 Sedan 1994
02069.jpg,"{'x1': np.uint8(1), 'y1': np.uint16(550), 'x2': np.uint16(2320), 'y2': np.uint16(2506)}",168,Nissan Leaf Hatchback 2012
02070.jpg,"{'x1': np.uint8(74), 'y1': np.uint8(38), 'x2': np.uint16(375), 'y2': np.uint16(289)}",95,Dodge Durango SUV 2007
02071.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(2), 'x2': np.uint8(233), 'y2': np.uint8(100)}",127,Honda Odyssey Minivan 2007
02072.jpg,"{'x1': np.uint8(250), 'y1': np.uint8(205), 'x2': np.uint16(1092), 'y2': np.uint16(759)}",145,Jeep Patriot SUV 2012
02073.jpg,"{'x1': np.uint8(122), 'y1': np.uint8(176), 'x2': np.uint16(929), 'y2': np.uint16(611)}",160,McLaren MP4-12C Coupe 2012
02074.jpg,"{'x1': np.uint8(18), 'y1': np.uint8(67), 'x2': np.uint16(496), 'y2': np.uint16(342)}",86,Dodge Ram Pickup 3500 Crew Cab 2010
02075.jpg,"{'x1': np.uint8(9), 'y1': np.uint8(16), 'x2': np.uint16(294), 'y2': np.uint8(156)}",77,Chrysler Sebring Convertible 2010
02076.jpg,"{'x1': np.uint8(17), 'y1': np.uint8(69), 'x2': np.uint8(247), 'y2': np.uint8(157)}",161,Mercedes-Benz 300-Class Convertible 1993
02077.jpg,"{'x1': np.uint8(2), 'y1': np.uint8(78), 'x2': np.uint16(478), 'y2': np.uint8(249)}",77,Chrysler Sebring Convertible 2010
02078.jpg,"{'x1': np.uint8(82), 'y1': np.uint16(307), 'x2': np.uint16(1369), 'y2': np.uint16(1036)}",96,Dodge Charger Sedan 2012
02079.jpg,"{'x1': np.uint8(45), 'y1': np.uint8(181), 'x2': np.uint16(2582), 'y2': np.uint16(1848)}",75,Chevrolet Silverado 1500 Regular Cab 2012
02080.jpg,"{'x1': np.uint8(128), 'y1': np.uint8(30), 'x2': np.uint16(855), 'y2': np.uint16(596)}",133,Hyundai Veracruz SUV 2012
02081.jpg,"{'x1': np.uint8(37), 'y1': np.uint8(61), 'x2': np.uint16(756), 'y2': np.uint16(504)}",32,BMW X5 SUV 2007
02082.jpg,"{'x1': np.uint8(205), 'y1': np.uint8(77), 'x2': np.uint16(595), 'y2': np.uint16(295)}",58,Chevrolet Traverse SUV 2012
02083.jpg,"{'x1': np.uint8(51), 'y1': np.uint8(116), 'x2': np.uint16(630), 'y2': np.uint16(371)}",152,Lamborghini Gallardo LP 570-4 Superleggera 2012
02084.jpg,"{'x1': np.uint16(328), 'y1': np.uint16(260), 'x2': np.uint16(1610), 'y2': np.uint16(935)}",151,Lamborghini Aventador Coupe 2012
02085.jpg,"{'x1': np.uint8(13), 'y1': np.uint8(40), 'x2': np.uint16(257), 'y2': np.uint8(143)}",116,Ford E-Series Wagon Van 2012
02086.jpg,"{'x1': np.uint8(51), 'y1': np.uint8(68), 'x2': np.uint16(595), 'y2': np.uint16(381)}",192,Volkswagen Beetle Hatchback 2012
02087.jpg,"{'x1': np.uint8(19), 'y1': np.uint16(533), 'x2': np.uint16(3220), 'y2': np.uint16(1953)}",30,BMW 3 Series Wagon 2012
02088.jpg,"{'x1': np.uint8(2), 'y1': np.uint8(2), 'x2': np.uint16(300), 'y2': np.uint8(208)}",118,GMC Terrain SUV 2012
02089.jpg,"{'x1': np.uint8(19), 'y1': np.uint8(64), 'x2': np.uint16(471), 'y2': np.uint16(259)}",123,Geo Metro Convertible 1993
02090.jpg,"{'x1': np.uint8(42), 'y1': np.uint8(79), 'x2': np.uint16(613), 'y2': np.uint16(480)}",154,Land Rover Range Rover SUV 2012
02091.jpg,"{'x1': np.uint8(15), 'y1': np.uint8(93), 'x2': np.uint16(632), 'y2': np.uint16(373)}",72,Chevrolet Monte Carlo Coupe 2007
02092.jpg,"{'x1': np.uint8(31), 'y1': np.uint8(9), 'x2': np.uint16(435), 'y2': np.uint8(244)}",184,Suzuki SX4 Sedan 2012
02093.jpg,"{'x1': np.uint8(19), 'y1': np.uint8(91), 'x2': np.uint16(482), 'y2': np.uint16(311)}",113,Ford F-150 Regular Cab 2012
02094.jpg,"{'x1': np.uint8(89), 'y1': np.uint8(43), 'x2': np.uint16(542), 'y2': np.uint16(339)}",146,Jeep Wrangler SUV 2012
02095.jpg,"{'x1': np.uint8(90), 'y1': np.uint8(189), 'x2': np.uint16(1495), 'y2': np.uint16(820)}",6,Acura Integra Type R 2001
02096.jpg,"{'x1': np.uint8(33), 'y1': np.uint8(156), 'x2': np.uint16(736), 'y2': np.uint16(524)}",44,Bentley Continental Flying Spur Sedan 2007
02097.jpg,"{'x1': np.uint8(18), 'y1': np.uint8(1), 'x2': np.uint16(999), 'y2': np.uint16(507)}",75,Chevrolet Silverado 1500 Regular Cab 2012
02098.jpg,"{'x1': np.uint8(15), 'y1': np.uint8(17), 'x2': np.uint16(636), 'y2': np.uint16(440)}",58,Chevrolet Traverse SUV 2012
02099.jpg,"{'x1': np.uint8(14), 'y1': np.uint8(31), 'x2': np.uint16(272), 'y2': np.uint8(198)}",65,Chevrolet Avalanche Crew Cab 2012
02100.jpg,"{'x1': np.uint8(66), 'y1': np.uint8(64), 'x2': np.uint16(598), 'y2': np.uint16(385)}",89,Dodge Journey SUV 2012
02101.jpg,"{'x1': np.uint8(17), 'y1': np.uint8(39), 'x2': np.uint8(237), 'y2': np.uint8(156)}",53,Cadillac Escalade EXT Crew Cab 2007
02102.jpg,"{'x1': np.uint8(20), 'y1': np.uint8(23), 'x2': np.uint16(274), 'y2': np.uint8(196)}",174,Ram C/V Cargo Van Minivan 2012
02103.jpg,"{'x1': np.uint8(34), 'y1': np.uint16(262), 'x2': np.uint16(766), 'y2': np.uint16(650)}",196,smart fortwo Convertible 2012
02104.jpg,"{'x1': np.uint8(25), 'y1': np.uint8(215), 'x2': np.uint16(625), 'y2': np.uint16(411)}",173,Porsche Panamera Sedan 2012
02105.jpg,"{'x1': np.uint8(10), 'y1': np.uint8(142), 'x2': np.uint16(465), 'y2': np.uint16(309)}",180,Spyker C8 Coupe 2009
02106.jpg,"{'x1': np.uint8(129), 'y1': np.uint8(94), 'x2': np.uint16(502), 'y2': np.uint16(382)}",76,Chrysler Aspen SUV 2009
02107.jpg,"{'x1': np.uint8(23), 'y1': np.uint8(57), 'x2': np.uint8(232), 'y2': np.uint8(186)}",65,Chevrolet Avalanche Crew Cab 2012
02108.jpg,"{'x1': np.uint8(53), 'y1': np.uint8(122), 'x2': np.uint16(993), 'y2': np.uint16(553)}",147,Jeep Liberty SUV 2012
02109.jpg,"{'x1': np.uint8(31), 'y1': np.uint8(51), 'x2': np.uint16(635), 'y2': np.uint16(399)}",48,Buick Rainier SUV 2007
02110.jpg,"{'x1': np.uint8(116), 'y1': np.uint8(141), 'x2': np.uint16(535), 'y2': np.uint16(367)}",96,Dodge Charger Sedan 2012
02111.jpg,"{'x1': np.uint8(20), 'y1': np.uint8(7), 'x2': np.uint8(239), 'y2': np.uint8(174)}",5,Acura TSX Sedan 2012
02112.jpg,"{'x1': np.uint8(95), 'y1': np.uint8(84), 'x2': np.uint16(612), 'y2': np.uint16(391)}",114,Ford F-150 Regular Cab 2007
02113.jpg,"{'x1': np.uint8(109), 'y1': np.uint8(39), 'x2': np.uint16(980), 'y2': np.uint16(590)}",59,Chevrolet Camaro Convertible 2012
02114.jpg,"{'x1': np.uint8(9), 'y1': np.uint8(37), 'x2': np.uint16(651), 'y2': np.uint16(477)}",23,Audi S4 Sedan 2012
02115.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(37), 'x2': np.uint16(441), 'y2': np.uint8(206)}",51,Cadillac CTS-V Sedan 2012
02116.jpg,"{'x1': np.uint8(26), 'y1': np.uint8(66), 'x2': np.uint16(379), 'y2': np.uint16(258)}",30,BMW 3 Series Wagon 2012
02117.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(79), 'x2': np.uint16(1918), 'y2': np.uint16(1120)}",153,Lamborghini Diablo Coupe 2001
02118.jpg,"{'x1': np.uint16(509), 'y1': np.uint16(458), 'x2': np.uint16(1031), 'y2': np.uint16(686)}",101,Ferrari FF Coupe 2012
02119.jpg,"{'x1': np.uint8(44), 'y1': np.uint8(162), 'x2': np.uint16(605), 'y2': np.uint16(360)}",115,Ford Focus Sedan 2007
02120.jpg,"{'x1': np.uint8(44), 'y1': np.uint8(63), 'x2': np.uint16(448), 'y2': np.uint8(253)}",142,Infiniti QX56 SUV 2011
02121.jpg,"{'x1': np.uint8(143), 'y1': np.uint8(114), 'x2': np.uint16(546), 'y2': np.uint16(374)}",68,Chevrolet TrailBlazer SS 2009
02122.jpg,"{'x1': np.uint8(29), 'y1': np.uint8(63), 'x2': np.uint16(602), 'y2': np.uint16(324)}",102,Ferrari California Convertible 2012
02123.jpg,"{'x1': np.uint8(74), 'y1': np.uint8(88), 'x2': np.uint16(517), 'y2': np.uint16(354)}",137,Hyundai Genesis Sedan 2012
02124.jpg,"{'x1': np.uint8(9), 'y1': np.uint8(97), 'x2': np.uint16(493), 'y2': np.uint8(252)}",4,Acura TL Type-S 2008
02125.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(77), 'x2': np.uint16(622), 'y2': np.uint16(466)}",74,Chevrolet Silverado 1500 Extended Cab 2012
02126.jpg,"{'x1': np.uint8(7), 'y1': np.uint8(20), 'x2': np.uint16(298), 'y2': np.uint8(197)}",143,Isuzu Ascender SUV 2008
02127.jpg,"{'x1': np.uint8(31), 'y1': np.uint8(98), 'x2': np.uint16(380), 'y2': np.uint8(226)}",38,BMW Z4 Convertible 2012
